"SurveyResponseID","AnswerNumber","AirlineUsed","AirlineRating"
3591089,191,"Qantas","Excellent  10"
3586394,114,"Qantas","Excellent  10"
3587323,121,"Singapore Airlines","8"
3586422,164,"Singapore Airlines","8"
3586410,197,"Cathay Pacific","Excellent  10"
3586426,126,"Air New Zealand","9"
3587243,106,"Qantas","Excellent  10"
3586378,132,"Virgin/Virgin Blue/Pacific Blue","7"
3587052,109,"Singapore Airlines","9"
3587112,145,"Emirates","8"
3586446,228,"Emirates",NA
3587375,145,"Emirates","9"
3587108,181,"Emirates","8"
3586964,108,"Emirates","9"
3591184,145,"Emirates","8"
3591148,152,"Continental","8"
3587124,164,"Qantas","8"
3587168,100,"Virgin/Virgin Blue/Pacific Blue","6"
3587411,153,"Air New Zealand","Poor  1"
3587435,159,"Emirates","9"
3591192,235,"Emirates","9"
3587383,143,"Not sure",NA
3586434,129,"Emirates","9"
3586430,116,"Qantas","8"
3587503,167,"Emirates","8"
3587419,136,"Singapore Airlines","Excellent  10"
3586506,124,"Qantas","8"
3587439,113,"Singapore Airlines","4"
3587176,105,"Qantas","6"
3587188,109,"Qantas","8"
3587248,152,"Qantas","Excellent  10"
3587252,129,"Qantas","7"
3586522,170,"Air New Zealand","8"
3587264,123,"Air New Zealand","Excellent  10"
3591152,108,"Air New Zealand","8"
3587403,104,"Air New Zealand","Excellent  10"
3591156,174,"Another airline",NA
3591168,114,"JetStar","4"
3587140,137,"Air New Zealand","8"
3586490,156,"Another airline",NA
3587483,127,"Qantas","9"
3587260,98,"Virgin/Virgin Blue/Pacific Blue","4"
3586502,108,"Another airline",NA
3587296,120,"Emirates","Excellent  10"
3591252,118,"Emirates","8"
3591176,166,"Qantas","6"
3587507,122,"China Southern","8"
3591208,155,"Air New Zealand","8"
3586534,194,"Singapore Airlines","9"
3591236,140,"Air New Zealand","9"
3587511,143,"Air New Zealand","9"
3591220,106,"Air New Zealand","Poor  1"
3586542,155,"Air New Zealand","Excellent  10"
3587292,114,"Air New Zealand","9"
3587523,116,"Virgin/Virgin Blue/Pacific Blue","6"
3591272,136,"Virgin/Virgin Blue/Pacific Blue","9"
3586578,108,"Emirates","Excellent  10"
3587312,121,"Malaysian Airlines","8"
3587228,211,"JetStar","7"
3587515,113,"Air New Zealand","9"
3586916,130,"Korean Air","6"
3591244,111,"Cathay Pacific","9"
3591256,160,"Qantas","8"
3587324,119,"Qantas","Excellent  10"
3587340,122,"Singapore Airlines","9"
3587388,129,"Singapore Airlines","9"
3591320,106,"Virgin/Virgin Blue/Pacific Blue","8"
3591264,132,"Qantas","2"
3591300,170,"Virgin/Virgin Blue/Pacific Blue","8"
3587460,188,"Qantas","9"
3587476,117,"Qantas","Excellent  10"
3587104,114,"Qantas","4"
3587391,113,"Singapore Airlines","9"
3587136,127,"Qantas","8"
3586474,103,"Qantas","Excellent  10"
3586438,133,"Another airline",NA
3587443,132,"Qantas","Excellent  10"
3587471,162,"Virgin/Virgin Blue/Pacific Blue","5"
3587479,132,"Air New Zealand","8"
3586526,132,"Air New Zealand","8"
3591224,167,"Air New Zealand","7"
3587244,158,"Emirates","Excellent  10"
3591248,133,"Emirates","Excellent  10"
3587308,123,"Air New Zealand","Excellent  10"
3591324,169,"Air New Zealand","Excellent  10"
3586606,141,"Air New Zealand","Excellent  10"
3591336,160,"Air Asia X","Excellent  10"
3587539,127,"Air New Zealand","Excellent  10"
3587551,119,"JetStar","Excellent  10"
3587508,134,"China Southern","8"
3591328,101,"Another airline",NA
3591312,137,"Another airline",NA
3587516,107,"Air New Zealand","Excellent  10"
3587531,131,"Another airline",NA
3587547,124,"Another airline",NA
3587567,185,"Air New Zealand","9"
3586610,142,"Air New Zealand","9"
3591352,114,"Air New Zealand","8"
3587528,179,"JetStar","7"
3591376,126,"Air New Zealand","Excellent  10"
3586614,187,"Air Asia X","6"
3587536,147,"Virgin/Virgin Blue/Pacific Blue","8"
3587492,152,"Air New Zealand","Excellent  10"
3586634,129,"China Southern","9"
3591143,121,"Korean Air","Excellent  10"
3587624,192,"Air New Zealand","7"
3586630,164,"Cathay Pacific","8"
3591340,220,"Emirates","9"
3587212,106,"Qantas","Excellent  10"
3586638,128,"Malaysian Airlines","6"
3587468,157,"Emirates","9"
3587643,137,"Emirates","9"
3587575,138,"Emirates","Excellent  10"
3587544,164,"Singapore Airlines","Excellent  10"
3591429,193,"Emirates","9"
3587560,139,"Singapore Airlines","Excellent  10"
3587500,161,"Emirates","Excellent  10"
3587572,143,"Air New Zealand","Excellent  10"
3587440,197,"Emirates","9"
3587496,122,"Emirates","Excellent  10"
3586642,149,"Emirates","8"
3591449,158,"Air New Zealand","7"
3586911,130,"Korean Air","9"
3586678,156,"Cathay Pacific","8"
3586670,144,"Air New Zealand","8"
3587579,113,"Air New Zealand","Excellent  10"
3587524,145,"JetStar","7"
3587552,143,"Air New Zealand","9"
3591397,118,"Another airline",NA
3591360,137,"Singapore Airlines","8"
3591380,155,"Singapore Airlines","Excellent  10"
3587627,127,"Another airline",NA
3587448,134,"Emirates","Excellent  10"
3591368,135,"Emirates","Excellent  10"
3586650,158,"Emirates","9"
3586682,145,"Emirates","8"
3591384,126,"Qantas","9"
3587592,154,"Virgin/Virgin Blue/Pacific Blue","8"
3591469,123,"Another airline",NA
3591409,119,"Emirates","Excellent  10"
3586702,158,"Emirates","Excellent  10"
3586694,160,"Air New Zealand","6"
3591541,219,"Emirates","9"
3587684,108,"Emirates",NA
3587652,130,"Japan Airlines","7"
3587564,110,"Singapore Airlines","Excellent  10"
3587583,114,"Qantas","7"
3587568,151,"Singapore Airlines","7"
3587615,127,"Qantas","8"
3591405,109,"Qantas","6"
3591417,135,"Virgin/Virgin Blue/Pacific Blue","8"
3587639,132,"Qantas","2"
3591425,156,"Singapore Airlines","7"
3591517,139,"Cathay Pacific","8"
3591509,195,"Air New Zealand","9"
3591545,129,"JetStar","8"
3587708,134,"Air New Zealand","Excellent  10"
3591525,138,"Air New Zealand","Excellent  10"
3587679,125,"Virgin/Virgin Blue/Pacific Blue",NA
3587648,103,"Another airline",NA
3586710,149,"JetStar","7"
3586730,116,"Another airline",NA
3586734,112,"Air New Zealand","Excellent  10"
3591577,150,"Air New Zealand","9"
3587739,136,"China Southern","3"
3586698,145,"Emirates","9"
3587716,112,"Emirates","Excellent  10"
3587727,168,"Emirates","Excellent  10"
3587680,109,"Qantas","9"
3587711,155,"Virgin/Virgin Blue/Pacific Blue","7"
3587723,136,"Singapore Airlines","9"
3591537,117,"JetStar","7"
3587672,216,"Air New Zealand","7"
3587744,151,"JetStar","8"
3587743,133,"JetStar","9"
3587704,139,"Emirates","9"
3586790,115,"American Airlines","9"
3587735,157,"Emirates","Excellent  10"
3591505,124,"Qantas","9"
3587656,157,"Qantas","9"
3591605,101,"Emirates","Excellent  10"
3591565,190,"Singapore Airlines","Excellent  10"
3591633,147,"Emirates","Excellent  10"
3591597,113,"Qantas","9"
3587640,139,"Qantas","9"
3590086,143,"Qantas","9"
3591533,214,"Virgin/Virgin Blue/Pacific Blue","9"
3587747,127,"JetStar","5"
3586738,147,"JetStar","8"
3591601,109,"Air New Zealand","9"
3587796,124,"JetStar","7"
3590098,157,"Air New Zealand","9"
3586806,151,"Emirates","Excellent  10"
3587788,178,"Emirates","Excellent  10"
3586746,217,"Air Asia X","6"
3591629,119,"Air New Zealand","8"
3587816,140,"Virgin/Virgin Blue/Pacific Blue","9"
3590139,101,"Qantas","9"
3586918,122,"Qantas","5"
3587787,156,"Air New Zealand","9"
3590143,145,"Korean Air","Excellent  10"
3590179,106,"Cathay Pacific","8"
3587795,135,"China Southern","Excellent  10"
3586750,105,"Air Asia X","6"
3586762,125,"Air New Zealand","Excellent  10"
3587752,105,"Qantas","8"
3586858,103,"Qantas","8"
3591679,169,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3586814,154,"Air New Zealand","8"
3590091,232,"JetStar","8"
3590123,142,"China Southern","Excellent  10"
3591687,165,"JetStar","5"
3590107,138,"Korean Air","9"
3590231,166,"Cathay Pacific","8"
3586886,120,"Qantas","8"
3590227,144,"Qantas","Excellent  10"
3586866,110,"Air New Zealand","8"
3586878,157,"Another airline",NA
3591549,201,"Lufthansa","7"
3586994,109,"Korean Air","5"
3591695,121,"Qantas","Excellent  10"
3590102,148,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3587736,173,"Emirates","8"
3587792,123,"Emirates","Excellent  10"
3591657,109,"Emirates","9"
3590223,160,"Emirates","Excellent  10"
3586978,116,"Emirates","Excellent  10"
3587731,153,"Emirates","8"
3587771,149,"Emirates","7"
3587644,133,"Singapore Airlines","8"
3587715,121,"Virgin/Virgin Blue/Pacific Blue","8"
3586794,149,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3591707,142,"Air New Zealand","8"
3591637,154,"China Southern","8"
3591739,135,"Emirates","Excellent  10"
3586850,138,"Cathay Pacific","Excellent  10"
3591711,210,"Air New Zealand","7"
3591665,120,"Air New Zealand","9"
3590215,153,"Air New Zealand","9"
3586954,135,"Another airline",NA
3587764,136,"Emirates","9"
3586894,155,"Emirates","Excellent  10"
3590087,149,"Emirates","9"
3587054,125,"American Airlines","9"
3591703,193,"Air New Zealand","Excellent  10"
3590239,145,"Air New Zealand","Excellent  10"
3591808,146,"Singapore Airlines","9"
3586990,175,"Another airline",NA
3591832,116,"Cathay Pacific","8"
3591759,168,"Air Asia X","8"
3590110,108,"Emirates","7"
3586942,116,"Air New Zealand","8"
3591727,118,"Air New Zealand","5"
3591747,117,"Emirates","9"
3591824,200,"Emirates","9"
3587074,204,"Emirates","Excellent  10"
3587114,148,"Emirates","Excellent  10"
3590114,165,"China Southern","Excellent  10"
3590259,160,"Malaysian Airlines","Excellent  10"
3590170,138,"Singapore Airlines","9"
3591840,113,"American Airlines","7"
3586998,169,"Another airline",NA
3590106,140,"Qantas","9"
3590118,131,"Qantas","9"
3587010,218,"Air New Zealand","9"
3590287,142,"Virgin/Virgin Blue/Pacific Blue","8"
3590130,222,"JetStar","5"
3590134,160,"JetStar","8"
3591787,188,"Cathay Pacific","9"
3591802,206,"Another airline",NA
3587098,107,"Air New Zealand","Excellent  10"
3590307,165,"Air New Zealand","Excellent  10"
3590319,134,"China Southern","Excellent  10"
3590369,150,"Another airline",NA
3590381,128,"JetStar","Excellent  10"
3590405,159,"JetStar","9"
3590262,138,"JetStar","7"
3592005,150,"Air New Zealand","Excellent  10"
3590158,163,"Air New Zealand","9"
3587118,121,"Qantas","7"
3591902,194,"Singapore Airlines","Excellent  10"
3591820,184,"JetStar","8"
3591848,118,"Air New Zealand","9"
3591866,162,"Air New Zealand","8"
3591917,172,"Air New Zealand","8"
3590182,133,"JetStar","3"
3587122,120,"Air New Zealand","9"
3590339,131,"Air New Zealand","7"
3591977,128,"Air New Zealand","5"
3591989,171,"Air New Zealand","8"
3592013,155,"Another airline",NA
3590294,177,"Air New Zealand","8"
3587042,154,"Another airline",NA
3590150,151,"JetStar","Excellent  10"
3590299,156,"Air New Zealand","Excellent  10"
3590323,126,"Air New Zealand","Excellent  10"
3590315,111,"Qantas","7"
3587142,119,"Qantas","8"
3591965,201,"Singapore Airlines","8"
3587174,126,"Qantas","7"
3590409,115,"Virgin/Virgin Blue/Pacific Blue","5"
3591973,171,"American Airlines","8"
3586882,114,"Emirates","6"
3591933,157,"Emirates","8"
3590242,156,"American Airlines","Excellent  10"
3587186,107,"JetStar","8"
3587138,141,"Qantas","8"
3592033,195,"Air Asia X","7"
3590210,119,"Virgin/Virgin Blue/Pacific Blue","9"
3590250,180,"Emirates","9"
3590218,140,"Qantas","9"
3591985,191,"Emirates","9"
3590322,168,"Qantas","Excellent  10"
3587202,117,"Emirates","8"
3590352,151,"Emirates","8"
3590360,145,"Another airline",NA
3592045,162,"Another airline",NA
3590376,133,"Air New Zealand","Excellent  10"
3590377,103,"Emirates","Excellent  10"
3587210,179,"Emirates","9"
3592049,131,"Air New Zealand","2"
3587178,130,"Qantas","8"
3587226,106,"Emirates","6"
3587198,104,"Qantas","3"
3590453,140,"Virgin/Virgin Blue/Pacific Blue","9"
3592053,118,"Emirates","8"
3590473,171,"Emirates","9"
3590428,145,"Emirates","8"
3590380,126,"American Airlines","9"
3592081,173,"Emirates","7"
3591874,139,"Singapore Airlines","8"
3587310,128,"Emirates","7"
3587298,102,"Emirates","Excellent  10"
3591908,142,"Virgin/Virgin Blue/Pacific Blue","9"
3590251,112,"JetStar","7"
3590432,117,"Emirates","9"
3590166,146,"Another airline",NA
3590314,118,"Cathay Pacific","6"
3590186,142,"Qantas","Excellent  10"
3591949,152,"Qantas","5"
3590194,154,"Emirates","Excellent  10"
3590385,154,"Emirates","Excellent  10"
3592009,108,"Emirates","9"
3590384,128,"China Southern","Excellent  10"
3590338,123,"Malaysian Airlines","9"
3590412,222,"Qantas","8"
3592021,116,"Malaysian Airlines","8"
3590444,151,"Qantas","8"
3592041,136,"Qantas","6"
3590342,144,"Qantas","Excellent  10"
3587170,112,"Qantas","9"
3587326,144,"Virgin/Virgin Blue/Pacific Blue","6"
3590421,150,"Qantas","9"
3592069,105,"Air New Zealand","Excellent  10"
3590521,142,"Air New Zealand","3"
3590493,130,"JetStar","7"
3592097,122,"Air New Zealand","4"
3590492,183,"JetStar","9"
3590420,109,"Qantas","7"
3590485,217,"JetStar","6"
3587306,172,"Qantas","8"
3590504,104,"Virgin/Virgin Blue/Pacific Blue","8"
3587278,124,"Air New Zealand","9"
3590468,163,"Korean Air","7"
3590500,221,"Cathay Pacific","9"
3587318,224,"Singapore Airlines","8"
3590497,136,"Air New Zealand","Excellent  10"
3592057,135,"Air New Zealand","Excellent  10"
3590392,150,"Air New Zealand","8"
3590501,132,"Air New Zealand","9"
3592073,129,"Air New Zealand","Excellent  10"
3587342,123,"Singapore Airlines","2"
3590569,174,"Singapore Airlines","7"
3590537,129,"American Airlines","8"
3592113,107,"JetStar","7"
3592129,165,"Air Asia X","7"
3590528,122,"Another airline",NA
3587362,178,"Air New Zealand","8"
3592133,116,"Air New Zealand","9"
3590581,119,"Air New Zealand","8"
3587406,122,"Air New Zealand","8"
3590602,102,"Another airline",NA
3590610,148,"Air New Zealand","8"
3592213,149,"Air New Zealand","Excellent  10"
3590658,152,"Air New Zealand","Excellent  10"
3587334,150,"JetStar","7"
3587350,182,"JetStar","9"
3587346,154,"Emirates","Excellent  10"
3590532,139,"Malaysian Airlines","7"
3592137,226,"China Southern","5"
3592093,122,"Korean Air","Excellent  10"
3590589,106,"Korean Air","9"
3592193,164,"Air New Zealand","8"
3587430,148,"Another airline",NA
3590617,139,"Air New Zealand","6"
3592285,151,"China Southern","7"
3592261,157,"Another airline",NA
3590697,117,"Air New Zealand","8"
3590705,151,"Air New Zealand","7"
3592312,112,"Air New Zealand","9"
3587418,160,"Singapore Airlines","7"
3590553,165,"China Southern","6"
3590516,177,"Air New Zealand","Excellent  10"
3590588,105,"Air New Zealand","Excellent  10"
3592185,150,"China Southern","8"
3590596,110,"Air New Zealand","Excellent  10"
3590606,153,"JetStar","8"
3590605,174,"China Southern","7"
3592209,136,"Another airline",NA
3590666,148,"Air New Zealand","Excellent  10"
3590548,169,"Air New Zealand","8"
3587390,201,"Air New Zealand","9"
3592157,160,"Air New Zealand","Excellent  10"
3590646,112,"JetStar","8"
3590665,139,"Air New Zealand","9"
3590654,162,"Air Asia X","5"
3590669,122,"China Southern","9"
3590593,162,"Virgin/Virgin Blue/Pacific Blue","8"
3590709,140,"Air New Zealand","Excellent  10"
3590753,106,"Another airline",NA
3592101,151,"Qantas","Excellent  10"
3592189,138,"Qantas","9"
3590641,169,"Qantas","9"
3587434,161,"Singapore Airlines","8"
3592273,199,"Qantas","8"
3590690,110,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3590472,165,"Emirates","Excellent  10"
3590749,150,"Air Asia X","2"
3590673,159,"Emirates","9"
3592324,165,"JetStar","Excellent  10"
3592380,126,"Air New Zealand","9"
3590702,101,"Air New Zealand","Excellent  10"
3590769,126,"Air New Zealand","7"
3590847,161,"Singapore Airlines","Excellent  10"
3587554,177,"Virgin/Virgin Blue/Pacific Blue","7"
3590773,132,"China Southern","9"
3587562,124,"Singapore Airlines","8"
3590722,107,"Air New Zealand","9"
3587386,121,"Emirates","8"
3590863,161,"Singapore Airlines","9"
3587522,112,"Air New Zealand","8"
3590851,180,"Singapore Airlines","8"
3590618,190,"Emirates","8"
3590821,153,"Another airline",NA
3590622,103,"Emirates","9"
3590626,153,"Emirates","Excellent  10"
3590674,163,"Emirates","8"
3592289,152,"Emirates","9"
3590629,137,"Qantas","Excellent  10"
3592316,153,"Singapore Airlines","9"
3590678,179,"Qantas","8"
3590797,149,"Singapore Airlines","9"
3592229,174,"Singapore Airlines","7"
3592237,105,"Not sure",NA
3590460,106,"Emirates","Excellent  10"
3587466,134,"Air New Zealand","8"
3590817,190,"Emirates","9"
3587486,134,"Air New Zealand","7"
3590738,152,"Emirates","Excellent  10"
3592320,123,"Qantas","9"
3590831,165,"Singapore Airlines","Excellent  10"
3590762,109,"Emirates","9"
3590813,143,"Emirates","6"
3587534,179,"Emirates","9"
3590891,115,"Emirates","9"
3587638,114,"Emirates","5"
3590630,142,"Qantas","3"
3590508,159,"Emirates","Excellent  10"
3590789,171,"Emirates","9"
3587458,222,"Qantas","9"
3587470,117,"Qantas","8"
3592344,118,"Qantas","9"
3587482,153,"Virgin/Virgin Blue/Pacific Blue","8"
3590809,132,"Another airline",NA
3592356,180,"Air New Zealand","8"
3587514,108,"Air New Zealand","Excellent  10"
3590726,130,"Korean Air","Excellent  10"
3590875,135,"Cathay Pacific","7"
3587574,118,"Air New Zealand","Excellent  10"
3587682,111,"Emirates","Excellent  10"
3592388,147,"Air New Zealand","9"
3592416,117,"Emirates","Excellent  10"
3592428,152,"Qantas","8"
3590840,175,"Virgin/Virgin Blue/Pacific Blue","8"
3587530,137,"Air New Zealand","8"
3592420,170,"Air Asia X","6"
3587594,183,"Virgin/Virgin Blue/Pacific Blue","5"
3587642,151,"Qantas","7"
3587670,171,"Singapore Airlines","8"
3587674,171,"Singapore Airlines","9"
3590798,139,"JetStar","6"
3590911,189,"Air New Zealand","8"
3590931,105,"Air New Zealand","6"
3590999,176,"Virgin/Virgin Blue/Pacific Blue","6"
3590899,119,"Qantas","8"
3592424,169,"Air New Zealand","Excellent  10"
3592384,191,"Air Asia X","7"
3587662,165,"Qantas","Excellent  10"
3590939,178,"Air New Zealand","7"
3590734,113,"Another airline",NA
3590876,110,"Qantas","5"
3590915,116,"Virgin/Virgin Blue/Pacific Blue","8"
3590758,160,"Air New Zealand","Excellent  10"
3587578,151,"Air New Zealand","6"
3590782,149,"Air New Zealand","9"
3591007,162,"Singapore Airlines","Excellent  10"
3587694,123,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3592412,133,"Emirates","8"
3592436,199,"Emirates","8"
3590951,125,"Virgin/Virgin Blue/Pacific Blue","7"
3587686,115,"Emirates","8"
3590836,238,"Virgin/Virgin Blue/Pacific Blue","9"
3590919,157,"Emirates","9"
3590867,116,"JetStar","7"
3587690,127,"JetStar","Excellent  10"
3590959,150,"Virgin/Virgin Blue/Pacific Blue","7"
3592487,161,"Emirates","9"
3590864,149,"Singapore Airlines","8"
3590940,113,"Emirates","9"
3590802,123,"Air Asia X","6"
3590987,218,"China Southern","8"
3592253,144,"Korean Air","8"
3592491,125,"Air New Zealand","Excellent  10"
3590979,148,"Korean Air","9"
3590844,104,"Air New Zealand","Excellent  10"
3590828,140,"Air New Zealand","8"
3592463,136,"Air New Zealand","9"
3590408,161,"Korean Air","Excellent  10"
3592491,128,"Korean Air","Excellent  10"
3590880,161,"Air Asia X","7"
3592503,161,"British Airways","7"
3592487,160,"China Southern","3"
3590814,117,"Emirates","Excellent  10"
3592519,142,"Not sure",NA
3590948,109,"Air New Zealand","Excellent  10"
3587766,145,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
